,actor,num,all_budget,avg_budget,all_usa_income,avg_usa_income,all_global_income,avg_global_income,all_usa_profit,avg_usa_profit,all_global_profit,avg_global_profit
17024,Mark Tandy,2,38674306.99213901,19337153.496069506,149349918,74674959.0,149349918,74674959.0,-3027386.9921390116,-1513693.4960695058,110675611.00786099,55337805.503930494
17025,Mark Tankersley,1,20000000.0,20000000.0,32948113,32948113.0,32948113,32948113.0,-5673136.0,-5673136.0,12948113.0,12948113.0
17026,Mark Thudium,1,6000000.0,6000000.0,5670776,5670776.0,5670776,5670776.0,-2408701.0,-2408701.0,-329224.0,-329224.0
17027,Mark Trafford,1,35000000.0,35000000.0,61181942,61181942.0,61181942,61181942.0,-24862498.0,-24862498.0,26181942.0,26181942.0
17028,Mark Turner,1,8700000.0,8700000.0,7659918,7659918.0,7659918,7659918.0,-3198384.0,-3198384.0,-1040082.0,-1040082.0
17029,Mark Valley,2,60000000.0,30000000.0,41778190,20889095.0,41778190,20889095.0,-44705100.0,-22352550.0,-18221810.0,-9110905.0
17030,Mark Venhuizen,1,30000000.0,30000000.0,105834556,105834556.0,105834556,105834556.0,35016287.0,35016287.0,75834556.0,75834556.0
17031,Mark Wahlberg,34,2165000000.0,63676470.5882353,6156687603,181079047.1470588,6156687603,181079047.1470588,658238449.0,19359954.38235294,3991687603.0,117402576.55882353
17032,Mark Walton,2,300000000.0,150000000.0,624412831,312206415.5,624412831,312206415.5,-50559756.0,-25279878.0,324412831.0,162206415.5
17033,Mark Webber,9,121950000.0,13550000.0,153058647,17006516.333333332,153058647,17006516.333333332,-7565713.0,-840634.7777777778,31108647.0,3456516.3333333335
17034,Mark Williams,4,308000000.0,77000000.0,1838105700,459526425.0,1838105700,459526425.0,256150281.0,64037570.25,1530105700.0,382526425.0
17035,Mark Wilson,1,50000000.0,50000000.0,39984400,39984400.0,39984400,39984400.0,-28697660.0,-28697660.0,-10015600.0,-10015600.0
17036,Mark Wingett,2,26848029.966310065,13424014.983155033,35716536,17858268.0,35716536,17858268.0,-14542393.966310065,-7271196.983155033,8868506.033689935,4434253.016844967
17037,Mark-Paul Gosselaar,1,8900000.0,8900000.0,3777046,3777046.0,3777046,3777046.0,-8849864.0,-8849864.0,-5122954.0,-5122954.0
17038,Markita Boies,1,4793177.892918825,4793177.892918825,34883010,34883010.0,34883010,34883010.0,3751797.107081175,3751797.107081175,30089832.107081175,30089832.107081175
17039,Marko Igonda,1,40000000.0,40000000.0,91753202,91753202.0,91753202,91753202.0,18856790.0,18856790.0,51753202.0,51753202.0
17040,Marko Zaror,2,33430000.0,16715000.0,110036283,55018141.5,110036283,55018141.5,-19221839.0,-9610919.5,76606283.0,38303141.5
17041,Markus Andreas Klauk,1,21500000.0,21500000.0,6817535,6817535.0,6817535,6817535.0,-19219996.0,-19219996.0,-14682465.0,-14682465.0
17042,Markus Brandl,1,75000000.0,75000000.0,132274484,132274484.0,132274484,132274484.0,-54625516.0,-54625516.0,57274484.0,57274484.0
17043,Markus Brustad,1,6172937.905468026,6172937.905468026,4360391,4360391.0,4360391,4360391.0,-6165322.905468026,-6165322.905468026,-1812546.9054680262,-1812546.9054680262
17044,Markus Hamilton,1,42000000.0,42000000.0,11103434,11103434.0,11103434,11103434.0,-36333660.0,-36333660.0,-30896566.0,-30896566.0
17045,Markus Parilo,1,11000000.0,11000000.0,17077882,17077882.0,17077882,17077882.0,2121555.0,2121555.0,6077882.0,6077882.0
17046,Markus Silbiger,1,5500000.0,5500000.0,18159691,18159691.0,18159691,18159691.0,5607431.0,5607431.0,12659691.0,12659691.0
17047,Markéta Irglová,1,150000.0,150000.0,20936722,20936722.0,20936722,20936722.0,9289923.0,9289923.0,20786722.0,20786722.0
17048,Marla Sokoloff,2,40000000.0,20000000.0,90104484,45052242.0,90104484,45052242.0,20034901.0,10017450.5,50104484.0,25052242.0
17049,Marla Sucharetza,3,36500000.0,12166666.666666666,176272635,58757545.0,176272635,58757545.0,63710805.0,21236935.0,139772635.0,46590878.333333336
17050,Marlayna Cherisse,1,10000000.0,10000000.0,38068353,38068353.0,38068353,38068353.0,20307416.0,20307416.0,28068353.0,28068353.0
17051,Marlena Lerner,1,35000000.0,35000000.0,30962335,30962335.0,30962335,30962335.0,-21896728.0,-21896728.0,-4037665.0,-4037665.0
17052,Marlene Forte,1,2500000.0,2500000.0,60159584,60159584.0,60159584,60159584.0,37541683.0,37541683.0,57659584.0,57659584.0
17053,Marlene Lawston,2,80000000.0,40000000.0,291861604,145930802.0,291861604,145930802.0,57350262.0,28675131.0,211861604.0,105930802.0
17054,Marlene Malin,1,100000.0,100000.0,596933,596933.0,596933,596933.0,413447.0,413447.0,496933.0,496933.0
17055,Marlene Mitsuko Yamane,1,30000000.0,30000000.0,103291131,103291131.0,103291131,103291131.0,46507756.0,46507756.0,73291131.0,73291131.0
17056,Marley Shelton,7,243000000.0,34714285.71428572,570069315,81438473.57142857,570069315,81438473.57142857,-38961888.0,-5565984.0,327069315.0,46724187.85714286
17057,Marlon Brando,2,338000000.0,169000000.0,505333346,252666673.0,505333346,252666673.0,-66811097.0,-33405548.5,167333346.0,83666673.0
17058,Marlon Davis,1,15000000.0,15000000.0,151826547,151826547.0,151826547,151826547.0,87003019.0,87003019.0,136826547.0,136826547.0
17059,Marlon Wayans,12,369000000.0,30750000.0,1194410878,99534239.83333333,1194410878,99534239.83333333,334281918.0,27856826.5,825410878.0,68784239.83333333
17060,Marlon Williams,1,36000000.0,36000000.0,436188866,436188866.0,436188866,436188866.0,179288866.0,179288866.0,400188866.0,400188866.0
17061,Marlon Yates Jr.,1,28000000.0,28000000.0,201634991,201634991.0,201634991,201634991.0,133197785.0,133197785.0,173634991.0,173634991.0
17062,Marnette Patterson,1,58800000.0,58800000.0,547426372,547426372.0,547426372,547426372.0,291326372.0,291326372.0,488626372.0,488626372.0
17063,Marnie McPhail,1,26000000.0,26000000.0,15431177,15431177.0,15431177,15431177.0,-10662607.0,-10662607.0,-10568823.0,-10568823.0
17064,Marny Eng,1,48000000.0,48000000.0,220673217,220673217.0,220673217,220673217.0,62003217.0,62003217.0,172673217.0,172673217.0
17065,Marouan Iddoub,1,3885350.0,3885350.0,3096815,3096815.0,3096815,3096815.0,-3370480.0,-3370480.0,-788535.0,-788535.0
17066,Marques Houston,2,34000000.0,17000000.0,99128127,49564063.5,99128127,49564063.5,54480132.0,27240066.0,65128127.0,32564063.5
17067,Marrese Crump,1,13430000.0,13430000.0,92539463,92539463.0,92539463,92539463.0,-7230000.0,-7230000.0,79109463.0,79109463.0
17068,Mars Bezot,1,27019834.0,27019834.0,9650552,9650552.0,9650552,9650552.0,-27012041.0,-27012041.0,-17369282.0,-17369282.0
17069,Marsha Fitzalan,1,15000000.0,15000000.0,18009625,18009625.0,18009625,18009625.0,-6615071.0,-6615071.0,3009625.0,3009625.0
17070,Marsha Mason,1,7000000.0,7000000.0,24716440,24716440.0,24716440,24716440.0,-394408.0,-394408.0,17716440.0,17716440.0
17071,Marsha Regis,1,10000000.0,10000000.0,91196419,91196419.0,91196419,91196419.0,46386759.0,46386759.0,81196419.0,81196419.0
17072,Marsha Thomason,2,140000000.0,70000000.0,222266501,111133250.5,222266501,111133250.5,-30725763.0,-15362881.5,82266501.0,41133250.5
17073,Marshall Allman,1,52000000.0,52000000.0,77663556,77663556.0,77663556,77663556.0,-17360061.0,-17360061.0,25663556.0,25663556.0
17074,Marshall Bell,6,141000000.0,23500000.0,183310005,30551667.5,183310005,30551667.5,-22811305.0,-3801884.1666666665,42310005.0,7051667.5
17075,Marshall Chapman,1,15000000.0,15000000.0,20529194,20529194.0,20529194,20529194.0,5218921.0,5218921.0,5529194.0,5529194.0
17076,Marshall Cupp,1,25000000.0,25000000.0,119974972,119974972.0,119974972,119974972.0,29607383.0,29607383.0,94974972.0,94974972.0
17077,Marshall Efron,2,185000000.0,92500000.0,407869552,203934776.0,407869552,203934776.0,-6769527.0,-3384763.5,222869552.0,111434776.0
17078,Marshall Gilman,1,1700000.0,1700000.0,1060941,1060941.0,1060941,1060941.0,-1004160.0,-1004160.0,-639059.0,-639059.0
17079,Marshall Gitter,1,5000000.0,5000000.0,19260537,19260537.0,19260537,19260537.0,11025437.0,11025437.0,14260537.0,14260537.0
17080,Marshall Johnson,1,1000000.0,1000000.0,15440333,15440333.0,15440333,15440333.0,8706328.0,8706328.0,14440333.0,14440333.0
17081,Marshall Manesh,2,104000000.0,52000000.0,81562205,40781102.5,81562205,40781102.5,-65461634.0,-32730817.0,-22437795.0,-11218897.5
17082,Marta Aura,1,2000000.0,2000000.0,33616692,33616692.0,33616692,33616692.0,11839658.0,11839658.0,31616692.0,31616692.0
17083,Marta Etura,1,45000000.0,45000000.0,198087212,198087212.0,198087212,198087212.0,-25980118.0,-25980118.0,153087212.0,153087212.0
17084,Marta Gastini,1,37000000.0,37000000.0,96560591,96560591.0,96560591,96560591.0,-3952367.0,-3952367.0,59560591.0,59560591.0
17085,Marta Milans,2,106500000.0,53250000.0,385095423,192547711.5,385095423,192547711.5,37780658.0,18890329.0,278595423.0,139297711.5
17086,Marta Yaneva,1,3330300.0,3330300.0,4529892,4529892.0,4529892,4529892.0,-1677288.0,-1677288.0,1199592.0,1199592.0
17087,Marte Magnusdotter Solem,1,5429899.083513541,5429899.083513541,1463727,1463727.0,1463727,1463727.0,-5282508.083513541,-5282508.083513541,-3966172.083513541,-3966172.083513541
17088,Martha Burns,1,20000000.0,20000000.0,7965682,7965682.0,7965682,7965682.0,-18896925.0,-18896925.0,-12034318.0,-12034318.0
17089,Martha Carbonell,1,5600000.0,5600000.0,18853164,18853164.0,18853164,18853164.0,-5572234.0,-5572234.0,13253164.0,13253164.0
17090,Martha Chaves,1,49000000.0,49000000.0,71186502,71186502.0,71186502,71186502.0,15186502.0,15186502.0,22186502.0,22186502.0
17091,Martha Espinoza,1,30000000.0,30000000.0,53653224,53653224.0,53653224,53653224.0,10660952.0,10660952.0,23653224.0,23653224.0
17092,Martha Hackett,2,43000000.0,21500000.0,116439297,58219648.5,116439297,58219648.5,28197905.0,14098952.5,73439297.0,36719648.5
17093,Martha Higareda,1,20000000.0,20000000.0,66476363,66476363.0,66476363,66476363.0,6418667.0,6418667.0,46476363.0,46476363.0
17094,Martha Issová,1,20000000.0,20000000.0,26152835,26152835.0,26152835,26152835.0,-2428340.0,-2428340.0,6152835.0,6152835.0
17095,Martha Kjørven,1,5429899.083513541,5429899.083513541,1463727,1463727.0,1463727,1463727.0,-5282508.083513541,-5282508.083513541,-3966172.083513541,-3966172.083513541
17096,Martha MacIsaac,3,60000000.0,20000000.0,235406356,78468785.33333333,235406356,78468785.33333333,106853967.0,35617989.0,175406356.0,58468785.333333336
17097,Martha Myers Lowe,1,4995450.0,4995450.0,8159508,8159508.0,8159508,8159508.0,-4123198.0,-4123198.0,3164058.0,3164058.0
17098,Martha Plimpton,1,150000000.0,150000000.0,1450026933,1450026933.0,1450026933,1450026933.0,327373578.0,327373578.0,1300026933.0,1300026933.0
17099,Martha West,1,13122524.971925054,13122524.971925054,2058675,2058675.0,2058675,2058675.0,-12781201.971925054,-12781201.971925054,-11063849.971925054,-11063849.971925054
17100,Marthe Bernard,1,5542751.502,5542751.502,9733932,9733932.0,9733932,9733932.0,628246.4979999997,628246.4979999997,4191180.4979999997,4191180.4979999997
17101,Martijn Lakemeier,1,4440400.0,4440400.0,9275806,9275806.0,9275806,9275806.0,-3897300.0,-3897300.0,4835406.0,4835406.0
17102,Martin Aistrope,1,35000000.0,35000000.0,16176732,16176732.0,16176732,16176732.0,-30218461.0,-30218461.0,-18823268.0,-18823268.0
17103,Martin Angerbauer,1,30000000.0,30000000.0,100014025,100014025.0,100014025,100014025.0,21687870.0,21687870.0,70014025.0,70014025.0
17104,Martin Arrowsmith,1,157470.29966310065,157470.29966310065,1192003,1192003.0,1192003,1192003.0,327121.7003368994,327121.7003368994,1034532.7003368994,1034532.7003368994
17105,Martin Astles,1,45000000.0,45000000.0,33978694,33978694.0,33978694,33978694.0,-29608030.0,-29608030.0,-11021306.0,-11021306.0
17106,Martin Barrett,1,15000000.0,15000000.0,47096206,47096206.0,47096206,47096206.0,16726995.0,16726995.0,32096206.0,32096206.0
17107,Martin Brambach,3,6995450.0,2331816.6666666665,98997988,32999329.333333332,98997988,32999329.333333332,9929507.0,3309835.6666666665,92002538.0,30667512.666666668
17108,Martin Clark,1,56000000.0,56000000.0,12923936,12923936.0,12923936,12923936.0,-43117066.0,-43117066.0,-43076064.0,-43076064.0
17109,Martin Clunes,1,10000000.0,10000000.0,28741330,28741330.0,28741330,28741330.0,2178602.0,2178602.0,18741330.0,18741330.0
17110,Martin Compston,2,5800000.0,2900000.0,9314167,4657083.5,9314167,4657083.5,-5598609.0,-2799304.5,3514167.0,1757083.5
17111,Martin Cooke,1,2000000.0,2000000.0,16810562,16810562.0,16810562,16810562.0,7252038.0,7252038.0,14810562.0,14810562.0
17112,Martin Crewes,1,33000000.0,33000000.0,102984862,102984862.0,102984862,102984862.0,7119709.0,7119709.0,69984862.0,69984862.0
17113,Martin Dew,1,20000000.0,20000000.0,14710975,14710975.0,14710975,14710975.0,-11889025.0,-11889025.0,-5289025.0,-5289025.0
17114,Martin Donovan,11,358900000.0,32627272.727272727,970453787,88223071.54545455,970453787,88223071.54545455,92058342.0,8368940.181818182,611553787.0,55595798.81818182
17115,Martin Drainville,1,68000000.0,68000000.0,114252154,114252154.0,114252154,114252154.0,3107711.0,3107711.0,46252154.0,46252154.0
17116,Martin Ferrero,1,21000000.0,21000000.0,28008462,28008462.0,28008462,28008462.0,-7270258.0,-7270258.0,7008462.0,7008462.0
17117,Martin Freeman,10,1053498019.97754,105349801.99775401,4860348544,486034854.4,4860348544,486034854.4,652080631.02246,65208063.102246,3806850524.02246,380685052.402246
17118,Martin Hancock,2,162000000.0,81000000.0,269385378,134692689.0,269385378,134692689.0,-85956774.0,-42978387.0,107385378.0,53692689.0
17119,Martin Henderson,9,308000000.0,34222222.222222224,764831274,84981252.66666667,764831274,84981252.66666667,55648808.0,6183200.888888889,456831274.0,50759030.44444445
17120,Martin Herdman,1,5550500.0,5550500.0,42187665,42187665.0,42187665,42187665.0,1184618.0,1184618.0,36637165.0,36637165.0
17121,Martin Hestbæk,1,6716210.22062679,6716210.22062679,10186084,10186084.0,10186084,10186084.0,-6568121.22062679,-6568121.22062679,3469873.77937321,3469873.77937321
17122,Martin Hindy,2,70000000.0,35000000.0,154996469,77498234.5,154996469,77498234.5,5616563.0,2808281.5,84996469.0,42498234.5
17123,Martin Hofmann,1,88000000.0,88000000.0,105316267,105316267.0,105316267,105316267.0,-50083733.0,-50083733.0,17316267.0,17316267.0
17124,Martin Hub,1,54600000.0,54600000.0,83602683,83602683.0,83602683,83602683.0,-26493268.0,-26493268.0,29002683.0,29002683.0
17125,Martin Huber,1,4600000.0,4600000.0,1432799,1432799.0,1432799,1432799.0,-4164254.0,-4164254.0,-3167201.0,-3167201.0
17126,Martin Kabanza,1,15000000.0,15000000.0,10367161,10367161.0,10367161,10367161.0,-6125611.0,-6125611.0,-4632839.0,-4632839.0
17127,Martin Klebba,6,868000000.0,144666666.66666666,3135211315,522535219.1666667,3135211315,522535219.1666667,170982069.0,28497011.5,2267211315.0,377868552.5
17128,Martin Kove,1,20000000.0,20000000.0,754301,754301.0,754301,754301.0,-19245699.0,-19245699.0,-19245699.0,-19245699.0
17129,Martin Landau,5,175385218.7679908,35077043.75359816,183925010,36785002.0,183925010,36785002.0,-66958099.7679908,-13391619.95359816,8539791.232009202,1707958.2464018404
17130,Martin Lawrence,12,611100000.0,50925000.0,1490130665,124177555.41666667,1490130665,124177555.41666667,213856665.0,17821388.75,879030665.0,73252555.41666667
17131,Martin Lefebvre,1,35000000.0,35000000.0,61181942,61181942.0,61181942,61181942.0,-24862498.0,-24862498.0,26181942.0,26181942.0
17132,Martin Lord Cayce,1,10064367.285897711,10064367.285897711,89433436,89433436.0,89433436,89433436.0,-7862444.285897711,-7862444.285897711,79369068.71410228,79369068.71410228
17133,Martin Luther,1,45000000.0,45000000.0,29625761,29625761.0,29625761,29625761.0,-20397709.0,-20397709.0,-15374239.0,-15374239.0
17134,Martin McCreadie,1,217000000.0,217000000.0,605425157,605425157.0,605425157,605425157.0,-86831317.0,-86831317.0,388425157.0,388425157.0
17135,Martin Mull,1,75000000.0,75000000.0,98159963,98159963.0,98159963,98159963.0,-27940037.0,-27940037.0,23159963.0,23159963.0
17136,Martin Oldfield,1,20000000.0,20000000.0,5323109,5323109.0,5323109,5323109.0,-19258606.0,-19258606.0,-14676891.0,-14676891.0
17137,Martin Papazian,1,20000000.0,20000000.0,5642478,5642478.0,5642478,5642478.0,-19799270.0,-19799270.0,-14357522.0,-14357522.0
17138,Martin Paquette,1,47931.77892918826,47931.77892918826,67069,67069.0,67069,67069.0,19137.22107081174,19137.22107081174,19137.22107081174,19137.22107081174
17139,Martin Petrushev,1,60000000.0,60000000.0,205754447,205754447.0,205754447,205754447.0,2524260.0,2524260.0,145754447.0,145754447.0
17140,Martin Pfefferkorn,2,65750000.0,32875000.0,163255248,81627624.0,163255248,81627624.0,4536943.0,2268471.5,97505248.0,48752624.0
17141,Martin Roach,3,27400000.0,9133333.333333334,222024518,74008172.66666667,222024518,74008172.66666667,52274687.0,17424895.666666668,194624518.0,64874839.333333336
17142,Martin Savage,3,39760470.47697854,13253490.158992847,69911013,23303671.0,69911013,23303671.0,-18866522.47697854,-6288840.8256595135,30150542.52302146,10050180.841007153
17143,Martin Scorsese,1,75000000.0,75000000.0,374583879,374583879.0,374583879,374583879.0,85861908.0,85861908.0,299583879.0,299583879.0
17144,Martin Sensmeier,2,101000000.0,50500000.0,206341457,103170728.5,206341457,103170728.5,26233514.0,13116757.0,105341457.0,52670728.5
17145,Martin Sheen,7,463500000.0,66214285.71428572,1484573623,212081946.14285713,1484573623,212081946.14285713,150782120.0,21540302.85714286,1021073623.0,145867660.42857143
17146,Martin Short,9,532000000.0,59111111.11111111,1675784181,186198242.33333334,1675784181,186198242.33333334,111321689.0,12369076.555555556,1143784181.0,127087131.22222222
17147,Martin Spanjers,1,20000000.0,20000000.0,13539154,13539154.0,13539154,13539154.0,-6650073.0,-6650073.0,-6460846.0,-6460846.0
17148,Martin Starr,7,275500978.2720626,39357282.610294655,1529248134,218464019.14285713,1529248134,218464019.14285713,401117482.7279374,57302497.53256249,1253747155.7279375,179106736.5325625
17149,Martin Stringer,1,25000000.0,25000000.0,76181545,76181545.0,76181545,76181545.0,15222514.0,15222514.0,51181545.0,51181545.0
17150,Martin Svane,1,2362600.3676114925,2362600.3676114925,528245,528245.0,528245,528245.0,-2347070.3676114925,-2347070.3676114925,-1834355.3676114925,-1834355.3676114925
17151,Martin Wimbush,1,3280631.2429812634,3280631.2429812634,7310206,7310206.0,7310206,7310206.0,-3187861.2429812634,-3187861.2429812634,4029574.7570187366,4029574.7570187366
17152,Martin Wuttke,3,131000000.0,43666666.666666664,170337431,56779143.666666664,170337431,56779143.666666664,-86638164.0,-28879388.0,39337431.0,13112477.0
17153,Martina Gedeck,3,134202000.0,44734000.0,204561162,68187054.0,204561162,68187054.0,-62486783.0,-20828927.666666668,70359162.0,23453054.0
17154,Martine Demaret,1,12500000.0,12500000.0,23727301,23727301.0,23727301,23727301.0,-12173905.0,-12173905.0,11227301.0,11227301.0
17155,Marton Csokas,15,1383000000.0,92200000.0,5490870789,366058052.6,5490870789,366058052.6,618206486.0,41213765.733333334,4107870789.0,273858052.6
17156,Marty Adams,2,18500000.0,9250000.0,139540759,69770379.5,139540759,69770379.5,44946845.0,22473422.5,121040759.0,60520379.5
17157,Marty Antonini,1,14000000.0,14000000.0,178062759,178062759.0,178062759,178062759.0,69043761.0,69043761.0,164062759.0,164062759.0
17158,Marty Belafsky,1,46000000.0,46000000.0,138307673,138307673.0,138307673,138307673.0,47607673.0,47607673.0,92307673.0,92307673.0
17159,Marty Dew,1,8000000.0,8000000.0,50576805,50576805.0,50576805,50576805.0,32363810.0,32363810.0,42576805.0,42576805.0
17160,Marty Moreau,1,11000000.0,11000000.0,68234154,68234154.0,68234154,68234154.0,16693292.0,16693292.0,57234154.0,57234154.0
17161,Marty Nadler,1,25000000.0,25000000.0,48782670,48782670.0,48782670,48782670.0,7492859.0,7492859.0,23782670.0,23782670.0
17162,Martín Lombard,2,75000000.0,37500000.0,245457455,122728727.5,245457455,122728727.5,-17695393.0,-8847696.5,170457455.0,85228727.5
